logFC,AveExpr,t,P.Value,adj.P.Val,B,uniprot_id,contrast,protein,gene,description,phi,neglog10p,pi_score,Pi_score,sig_pi,sig_fdr,direction,shape_class
0.12009794178237954,24.899363145953256,1.5450915042633806,0.12739914379923384,0.6250029238539542,-4.725919443211576,P78371,Training_Old,TCPB_HUMAN,CCT2,T-complex protein 1 subunit beta,0.12009794178237954,0.8948334907174474,0.10746766047310746,0.7807865788652347,FALSE,FALSE,NS,FDR >= 0.05
-0.2644243574922882,24.049988354997684,-2.589108913907288,0.011967975452470183,0.30453034041457905,-2.8739205639863945,P78417,Training_Old,GSTO1_HUMAN,GSTO1,Glutathione S-transferase omega-1,0.2644243574922882,1.9219793102606697,0.5082181442291488,0.31030005729276294,FALSE,FALSE,NS,FDR >= 0.05
0.05217693950821101,18.548733945518993,0.6362455789994664,0.5269516823580565,0.8972885986052087,-5.622432444219747,P78527,Training_Old,PRKDC_HUMAN,PRKDC,DNA-dependent protein kinase catalytic subunit,0.05217693950821101,0.2782292046115319,0.014517148378433563,0.9671255383633902,FALSE,FALSE,NS,FDR >= 0.05
0.034003784025063766,22.854084282363278,0.15709667258227794,0.8756776939887028,0.9818263800373694,-5.797865066537627,P81605,Training_Old,DCD_HUMAN,DCD,Dermcidin,0.034003784025063766,0.05765571287197515,0.001960512408309732,0.9954959272504699,FALSE,FALSE,NS,FDR >= 0.05
0.08665592254994792,18.075037540772843,0.9259493535914427,0.3580524947693595,0.8152980747263732,-5.415072725529302,P82663,Training_Old,RT25_HUMAN,MRPS25,"28S ribosomal protein S25, mitochondrial",0.08665592254994792,0.44605329593339754,0.038653159865553496,0.914843570336055,FALSE,FALSE,NS,FDR >= 0.05
0.254844743120767,17.123412041348416,1.9706371113202907,0.053221754562678233,0.487254339185899,-4.0690229888782845,P82675,Training_Old,RT05_HUMAN,MRPS5,"28S ribosomal protein S5, mitochondrial",0.254844743120767,1.273910812153499,0.3246494736820261,0.47353330138780075,FALSE,FALSE,NS,FDR >= 0.05
-0.21861690210532814,22.179162694622065,-1.332899481558408,0.18742858484435038,0.7027084430181784,-4.9988453950365725,P82909,Training_Old,RT36_HUMAN,MRPS36,"28S ribosomal protein S36, mitochondrial",0.21861690210532814,0.7271641738886474,0.15897037901751623,0.6934731026205733,FALSE,FALSE,NS,FDR >= 0.05
0.03396280982068589,17.094911551617002,0.20639587023855288,0.8371560803815944,0.9749039229601149,-5.789568714572799,P82914,Training_Old,RT15_HUMAN,MRPS15,"28S ribosomal protein S15, mitochondrial",0.03396280982068589,0.07719356407469351,0.0026217103360497464,0.9939814731931601,FALSE,FALSE,NS,FDR >= 0.05
0.19476875289901585,15.249610388589739,1.2430707265079066,0.2185089942985168,0.7425809662240795,-5.103003523745481,P82921,Training_Old,RT21_HUMAN,MRPS21,"28S ribosomal protein S21, mitochondrial",0.19476875289901585,0.6605306818339709,0.12865073715233913,0.7436169197435569,FALSE,FALSE,NS,FDR >= 0.05
-0.01692067096385763,15.998473667822685,-0.11942116927868798,0.9053267182139091,0.9868590899435044,-5.802689448491466,P82979,Training_Old,SARNP_HUMAN,SARNP,SAP domain-containing ribonucleoprotein,0.01692067096385763,0.043194662440019134,7.308826705424635e-4,0.9983184957731084,FALSE,FALSE,NS,FDR >= 0.05
-0.04270492263952619,21.59029452373377,-0.4472890803255862,0.656220736156462,0.9348174672007548,-5.7167774399266404,P83111,Training_Old,LACTB_HUMAN,LACTB,"Serine beta-lactamase-like protein LACTB, mitochondrial",0.04270492263952619,0.18295005030467965,0.00781286774515877,0.982171057520081,FALSE,FALSE,NS,FDR >= 0.05
0.3338209431782069,19.668362764268245,2.581130697694715,0.012220085251967265,0.30453034041457905,-2.891012449258834,P83731,Training_Old,RL24_HUMAN,RPL24,60S ribosomal protein L24,0.3338209431782069,1.9129257642792414,0.6385746828615886,0.22983984343088684,FALSE,FALSE,NS,FDR >= 0.05
0.03654606662439974,22.18007417530075,0.5279417756304524,0.5994189424797789,0.917688113347364,-5.680493249260461,P84077,Training_Old,ARF1_HUMAN,ARF1,ADP-ribosylation factor 1,0.03654606662439974,0.22226953685841896,0.008123077302602253,0.9814697590369482,FALSE,FALSE,NS,FDR >= 0.05
0.057332734570412214,18.651116730840712,0.5945402619228332,0.5543082378802925,0.9046913843424468,-5.64605395465192,P84085,Training_Old,ARF5_HUMAN,ARF5,ADP-ribosylation factor 5,0.057332734570412214,0.25624866706987204,0.014691436813138902,0.966737495260627,FALSE,FALSE,NS,FDR >= 0.05
0.08429381407103875,16.363652571048192,0.5784882890347641,0.5650241380466994,0.907485260038624,-5.654724290737168,P84090,Training_Old,ERH_HUMAN,ERH,Enhancer of rudimentary homolog,0.08429381407103875,0.24793299855832615,0.020899218082550665,0.9530172945489028,FALSE,FALSE,NS,FDR >= 0.05
0.12927290874805308,14.264078831876933,1.1572459345394108,0.2515984667660623,0.7794089913994419,-5.196080652832525,P84095,Training_Old,RHOG_HUMAN,RHOG,Rho-related GTP-binding protein RhoG,0.12927290874805308,0.5992920097969894,0.07747222129592354,0.8366191065700526,FALSE,FALSE,NS,FDR >= 0.05
0.21626490083210115,21.741104101739253,1.4220549651688805,0.1600075771831752,0.6727094483409914,-4.888733719958093,P84098,Training_Old,RL19_HUMAN,RPL19,60S ribosomal protein L19,0.21626490083210115,0.7958594507758024,0.1721164651983194,0.6727962076382016,FALSE,FALSE,NS,FDR >= 0.05
0.1378257169259811,19.993358157896992,1.2638466146375653,0.2110030424026018,0.7287324586392295,-5.079523337149395,P84103,Training_Old,SRSF3_HUMAN,SRSF3,Serine/arginine-rich splicing factor 3,0.1378257169259811,0.6757112826684879,0.09313039196875862,0.8069927035103932,FALSE,FALSE,NS,FDR >= 0.05
-0.1542199573938401,16.026017341625415,-1.0552576965439397,0.29539078708351585,0.7872255081635237,-5.29841099014247,P84157,Training_Old,MXRA7_HUMAN,MXRA7,Matrix-remodeling-associated protein 7,0.1542199573938401,0.5296030539840758,0.08167536042107176,0.8285612903432096,FALSE,FALSE,NS,FDR >= 0.05
-0.044751873189870395,24.5178207655495,-0.16369372671921362,0.8705031982206113,0.9818263800373694,-5.796885163164865,P84243,Training_Old,H33_HUMAN,H3-3A,Histone H3.3,0.044751873189870395,0.06022962894985291,0.002695388717036764,0.9938128578022278,FALSE,FALSE,NS,FDR >= 0.05
0.1141547728485186,17.50872374567421,0.8830638441275349,0.380603412309353,0.8283567879639856,-5.450503071785661,P98095,Training_Old,FBLN2_HUMAN,FBLN2,Fibulin-2,0.1141547728485186,0.4195273223535719,0.04789104618701924,0.895589418745018,FALSE,FALSE,NS,FDR >= 0.05
-0.06115538833168799,21.918023454018506,-0.3389444970482563,0.7357936204752081,0.9491892084417107,-5.756129796817074,P98160,Training_Old,PGBM_HUMAN,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,0.06115538833168799,0.13324398193629317,0.008148587458174428,0.981412109879616,FALSE,FALSE,NS,FDR >= 0.05
-0.006782144642119903,19.127851112304857,-0.03275652008651329,0.9739736805810815,0.9912410625559258,-5.808798054694384,P98179,Training_Old,RBM3_HUMAN,RBM3,RNA-binding protein 3,0.006782144642119903,0.01145277878138631,7.767440224956367e-5,0.9998211640723242,FALSE,FALSE,NS,FDR >= 0.05
0.0013460092978228033,26.724855999485705,0.008679872727692156,0.9931023409672907,0.9994127195312625,-5.809260202634227,P99999,Training_Old,CYC_HUMAN,CYCS,Cytochrome c,0.0013460092978228033,0.0030059943775669847,4.046096381408232e-6,0.9999906835621857,FALSE,FALSE,NS,FDR >= 0.05
-0.036405419922532545,15.46960947325068,-0.2960259849258588,0.768196718357027,0.9495051017311426,-5.768731712509179,Q00013,Training_Old,EM55_HUMAN,MPP1,55 kDa erythrocyte membrane protein,0.036405419922532545,0.11452755242009922,0.0041694236385535705,0.9904454845060909,FALSE,FALSE,NS,FDR >= 0.05
-0.13794143174782647,21.08589997025521,-0.9950810824710881,0.3235537857340264,0.8015113144242768,-5.354532289148226,Q00059,Training_Old,TFAM_HUMAN,TFAM,"Transcription factor A, mitochondrial",0.13794143174782647,0.49005351435891464,0.06759868340372273,0.8558572158121971,FALSE,FALSE,NS,FDR >= 0.05
-0.0376808361026697,16.937493700541832,-0.3410928775230408,0.7341836424004575,0.9491892084417107,-5.755454377618891,Q00169,Training_Old,PIPNA_HUMAN,PITPNA,Phosphatidylinositol transfer protein alpha isoform,0.0376808361026697,0.1341952957981946,0.005056590946721051,0.9884242891732168,FALSE,FALSE,NS,FDR >= 0.05
0.08761308713758709,26.206938374288928,0.9706234978516232,0.33549665140946294,0.811209806265753,-5.376432485437428,Q00325,Training_Old,MPCP_HUMAN,SLC25A3,"Phosphate carrier protein, mitochondrial",0.08761308713758709,0.4743118101645865,0.041555921954336585,0.9087492763778652,FALSE,FALSE,NS,FDR >= 0.05
0.051196559984404644,15.929409958953189,0.6277455663108679,0.5324694957745442,0.8975914357342316,-5.6273749133848865,Q00341,Training_Old,VIGLN_HUMAN,HDLBP,Vigilin,0.051196559984404644,0.2737052671310178,0.014012768126720648,0.9682493896029082,FALSE,FALSE,NS,FDR >= 0.05
-0.1224740126356707,18.334754925252653,-1.0852776322870292,0.2819887852541167,0.7863659350923852,-5.269229683036471,Q00577,Training_Old,PURA_HUMAN,PURA,Transcriptional activator protein Pur-alpha,0.1224740126356707,0.5497681633086607,0.0673323129797544,0.8563823087765416,FALSE,FALSE,NS,FDR >= 0.05
0.07992145984399812,21.12250495244168,0.8576321858826412,0.39438947224858767,0.8364501607956342,-5.4707415743504715,Q00610,Training_Old,CLH1_HUMAN,CLTC,Clathrin heavy chain 1,0.07992145984399812,0.40407468654362716,0.03229423883457263,0.9283372159645256,FALSE,FALSE,NS,FDR >= 0.05
0.013845510121196725,25.119227458687966,0.20085601010130028,0.8414667696345959,0.9749039229601149,-5.790613084147134,Q00688,Training_Old,FKBP3_HUMAN,FKBP3,Peptidyl-prolyl cis-trans isomerase FKBP3,0.013845510121196725,0.07496303007352313,0.001037901391598539,0.9976129971606577,FALSE,FALSE,NS,FDR >= 0.05
-0.015487031032492382,24.50678570247388,-0.15505006519438133,0.8772840983758096,0.9818263800373694,-5.798160878441801,Q00765,Training_Old,REEP5_HUMAN,REEP5,Receptor expression-enhancing protein 5,0.015487031032492382,0.05685974257832035,8.805885978099756e-4,0.9979744240750357,FALSE,FALSE,NS,FDR >= 0.05
-0.19737645905634693,17.81037217164654,-1.5469876741559834,0.126941450757487,0.6250029238539542,-4.723312792719726,Q00796,Training_Old,DHSO_HUMAN,SORD,Sorbitol dehydrogenase,0.19737645905634693,0.8963965426348648,0.17692757549562133,0.6653841087888767,FALSE,FALSE,NS,FDR >= 0.05
-0.2246534401675646,19.661731564083272,-2.0722677281791997,0.04239365478364177,0.4547682967699753,-3.891458811545853,Q00839,Training_Old,HNRPU_HUMAN,HNRNPU,Heterogeneous nuclear ribonucleoprotein U,0.2246534401675646,1.3726991410173606,0.30838158434461094,0.4916074046453146,FALSE,FALSE,NS,FDR >= 0.05
0.15854504324311236,27.943540539694588,0.5737738882544221,0.5681906319216536,0.907485260038624,-5.65722618227486,Q00872,Training_Old,MYPC1_HUMAN,MYBPC1,"Myosin-binding protein C, slow-type",0.15854504324311236,0.2455059310113081,0.038923748448628406,0.9142737516196788,FALSE,FALSE,NS,FDR >= 0.05
-0.390556600007649,17.384154135182907,-1.9514784434075936,0.0555087214143577,0.4974705665995601,-4.10162661796906,Q00G26,Training_Old,PLIN5_HUMAN,PLIN5,Perilipin-5,0.390556600007649,1.2556387760744485,0.49039801122140236,0.32329723385005743,FALSE,FALSE,NS,FDR >= 0.05
0.1575346128345103,20.411057669612536,1.6071224258273986,0.11309452616746386,0.6186886753081475,-4.639126665240569,Q01082,Training_Old,SPTB2_HUMAN,SPTBN1,"Spectrin beta chain, non-erythrocytic 1",0.1575346128345103,0.9465584146394833,0.14911571337547888,0.7093887333228099,FALSE,FALSE,NS,FDR >= 0.05
0.07286921280259051,20.29792568165336,0.7140781049817962,0.4778511014597565,0.8727898343071379,-5.574133012592115,Q01085,Training_Old,TIAR_HUMAN,TIAL1,Nucleolysin TIAR,0.07286921280259051,0.32070740859350466,0.023369696404167434,0.9476114585711688,FALSE,FALSE,NS,FDR >= 0.05
0.2289465073071888,20.047723448351917,1.6068124669385895,0.11316264145685102,0.6186886753081475,-4.639568121789547,Q01105,Training_Old,SET_HUMAN,SET,Protein SET,0.2289465073071888,0.9462969237393859,0.2166513755656696,0.6072235750866363,FALSE,FALSE,NS,FDR >= 0.05
0.006142672652504899,24.43637383102305,0.0269730497227733,0.9785676173989235,0.9916400855702832,-5.808958076250987,Q01432,Training_Old,AMPD3_HUMAN,AMPD3,AMP deaminase 3,0.006142672652504899,0.009409159940938081,5.7797389452244965e-5,0.9998669254478371,FALSE,FALSE,NS,FDR >= 0.05
-0.1587486938046183,22.877509858632198,-1.2550186417181217,0.21416876705920773,0.7348860439963768,-5.089545397376247,Q01469,Training_Old,FABP5_HUMAN,FABP5,Fatty acid-binding protein 5,0.1587486938046183,0.6692438634894786,0.10624158916571101,0.7829939580213272,FALSE,FALSE,NS,FDR >= 0.05
-0.003064368158327113,22.625765125368257,-0.031164944351549536,0.9752378223752336,0.9915773742101465,-5.8088451821169524,Q01484,Training_Old,ANK2_HUMAN,ANK2,Ankyrin-2,0.003064368158327113,0.010889463941839294,3.336932656462359e-5,0.9999231672378769,FALSE,FALSE,NS,FDR >= 0.05
0.28538996153517715,21.27030643403788,2.1101910413708125,0.038872433623437536,0.44828762842697806,-3.8232347849487684,Q01518,Training_Old,CAP1_HUMAN,CAP1,Adenylyl cyclase-associated protein 1,0.28538996153517715,1.4103582693469903,0.4025020922397566,0.39582015794373965,FALSE,FALSE,NS,FDR >= 0.05
-0.17675900674171174,17.241632349052,-1.6495063943452908,0.10408769152896143,0.609042029772766,-4.578031299460245,Q01844,Training_Old,EWS_HUMAN,EWSR1,RNA-binding protein EWS,0.17675900674171174,0.9826006231993161,0.17368351018049807,0.6703729622230173,FALSE,FALSE,NS,FDR >= 0.05
0.5253344530128778,21.775123641803955,2.015453801147188,0.048184877663720045,0.4695417736189383,-3.991673788215569,Q01995,Training_Old,TAGL_HUMAN,TAGLN,Transgelin,0.5253344530128778,1.317089239306196,0.6919123551000678,0.20327672019684465,FALSE,FALSE,NS,FDR >= 0.05
-0.002666883760845451,25.101154885665196,-0.03748405738605085,0.9702191441922171,0.9893161124648436,-5.808644231774098,Q02218,Training_Old,ODO1_HUMAN,OGDH,"2-oxoglutarate dehydrogenase, mitochondrial",0.002666883760845451,0.013130160203654963,3.501661102442662e-5,0.9999193745238564,FALSE,FALSE,NS,FDR >= 0.05
0.17252014664773796,23.206505014571984,0.9893517042326094,0.32632573233937456,0.8015113144242768,-5.3597098183008285,Q02221,Training_Old,CX6A2_HUMAN,COX6A2,"Cytochrome c oxidase subunit 6A2, mitochondrial",0.17252014664773796,0.48634867867192294,0.08390494536641373,0.8243185150029316,FALSE,FALSE,NS,FDR >= 0.05
-0.5216860526076204,19.8056092554677,-3.409194946975054,0.001148732514818065,0.15249424134209813,-0.9124839803008324,Q02252,Training_Old,MMSA_HUMAN,ALDH6A1,"Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial",0.5216860526076204,2.939781086074448,1.5336427903247218,0.02926558499152472,TRUE,FALSE,Down,FDR >= 0.05
-0.320238104925366,20.011076732990947,-1.8158136581275672,0.0742212150819044,0.543724213713136,-4.324465543712104,Q02338,Training_Old,BDH_HUMAN,BDH1,"D-beta-hydroxybutyrate dehydrogenase, mitochondrial",0.320238104925366,1.1294719400566702,0.36169995365012464,0.43481052329767467,FALSE,FALSE,NS,FDR >= 0.05
-0.17385733137264126,20.225836452095464,-0.9534543408810829,0.3440520720703949,0.8152980747263732,-5.391491334104535,Q02388,Training_Old,CO7A1_HUMAN,COL7A1,Collagen alpha-1(VII) chain,0.17385733137264126,0.4633758222500003,0.08056128387898841,0.8306894907187006,FALSE,FALSE,NS,FDR >= 0.05
0.1348854127036212,19.112248243605308,0.9423492518260158,0.3496610780371715,0.8152980747263732,-5.401092817743805,Q02543,Training_Old,RL18A_HUMAN,RPL18A,60S ribosomal protein L18a,0.1348854127036212,0.45635270779497195,0.06155532332933984,0.8678500177238229,FALSE,FALSE,NS,FDR >= 0.05
-0.03527382833694759,22.695608660927864,-0.4296329721112085,0.6689479167726761,0.9364188573926802,-5.723925754452637,Q02641,Training_Old,CACB1_HUMAN,CACNB1,Voltage-dependent L-type calcium channel subunit beta-1,0.03527382833694759,0.17460769439773932,0.006159081838496062,0.9859182781375587,FALSE,FALSE,NS,FDR >= 0.05
0.04681234623980757,21.605150690167072,0.672209711649686,0.503940595814517,0.8912321611240916,-5.600795768429025,Q02750,Training_Old,MP2K1_HUMAN,MAP2K1,Dual specificity mitogen-activated protein kinase kinase 1,0.04681234623980757,0.2976206548847857,0.013932321144584862,0.9684287608804875,FALSE,FALSE,NS,FDR >= 0.05
-0.08805929019559855,20.403222426109306,-0.8578236535571938,0.3942845377718571,0.8364501607956342,-5.470591356722106,Q02790,Training_Old,FKBP4_HUMAN,FKBP4,Peptidyl-prolyl cis-trans isomerase FKBP4,0.08805929019559855,0.40419025384746976,0.03559270685778698,0.9213131992254056,FALSE,FALSE,NS,FDR >= 0.05
0.2685622119805906,20.68901002487285,1.411405189336047,0.1631098709489692,0.6727094483409914,-4.9022367803398925,Q02878,Training_Old,RL6_HUMAN,RPL6,60S ribosomal protein L6,0.2685622119805906,0.7875197558882935,0.21149804761977484,0.6144717940707766,FALSE,FALSE,NS,FDR >= 0.05
0.27360571508303977,16.022949054116612,1.9931434898338867,0.05063860120749702,0.4783097176684667,-4.0303680550553365,Q02952,Training_Old,AKA12_HUMAN,AKAP12,A-kinase anchor protein 12,0.27360571508303977,1.295518299362258,0.3544612107001742,0.4421186032286453,FALSE,FALSE,NS,FDR >= 0.05
0.0446746638678448,24.411965338364226,0.3530496717487306,0.7252453581836698,0.9491196184732683,-5.751617695529481,Q02978,Training_Old,M2OM_HUMAN,SLC25A11,Mitochondrial 2-oxoglutarate/malate carrier protein,0.0446746638678448,0.13951504214842064,0.006232787612488892,0.9857509683816451,FALSE,FALSE,NS,FDR >= 0.05
-0.039905952459758254,22.21705742098629,-0.4040416173884952,0.6875685283159194,0.9385575540764864,-5.733778949190001,Q03135,Training_Old,CAV1_HUMAN,CAV1,Caveolin-1,0.039905952459758254,0.16268401024492696,0.00649206037879688,0.9851626530415974,FALSE,FALSE,NS,FDR >= 0.05
0.11090762931170772,20.81228356725484,0.9993072380537528,0.3215192181695888,0.8015113144242768,-5.350694689039035,Q03154,Training_Old,ACY1_HUMAN,ACY1,Aminoacylase-1,0.11090762931170772,0.49279306287799657,0.05465451034505392,0.8817500432767899,FALSE,FALSE,NS,FDR >= 0.05
-8.687017947650588e-5,19.900798292781435,-4.6278918563902674e-4,0.9996322293288562,0.9999093868097497,-5.809295004097728,Q03252,Training_Old,LMNB2_HUMAN,LMNB2,Lamin-B2,8.687017947650588e-5,1.5975015059457474e-4,1.3877524253549551e-8,0.99999996804582,FALSE,FALSE,NS,FDR >= 0.05
-0.04497278568672769,16.310533023134774,-0.5050692527662273,0.6152958230514779,0.9231634619607914,-5.691387609944936,Q04323,Training_Old,UBXN1_HUMAN,UBXN1,UBX domain-containing protein 1,0.04497278568672769,0.21091603311910861,0.009485481555360432,0.9783956619600621,FALSE,FALSE,NS,FDR >= 0.05
0.24645732273597787,22.781547102723977,2.0998935894320487,0.03980246691215117,0.44828762842697806,-3.8418646023490584,Q04446,Training_Old,GLGB_HUMAN,GBE1,"1,4-alpha-glucan-branching enzyme",0.24645732273597787,1.4000900100084008,0.3450624354560589,0.45179098890041247,FALSE,FALSE,NS,FDR >= 0.05
-0.10478037482721447,20.840818974719042,-1.838989143135681,0.07069306962086253,0.5404021330276657,-4.287403728762176,Q04637,Training_Old,IF4G1_HUMAN,EIF4G1,Eukaryotic translation initiation factor 4 gamma 1,0.10478037482721447,1.1506231600778651,0.12056272599783271,0.7575953039983269,FALSE,FALSE,NS,FDR >= 0.05
-0.18216333752837244,18.281475714723538,-1.8547231254459315,0.0683789531322851,0.5339591781359322,-4.262004606651376,Q04759,Training_Old,KPCT_HUMAN,PRKCQ,Protein kinase C theta type,0.18216333752837244,1.165077552447762,0.2122344154332717,0.613430809466538,FALSE,FALSE,NS,FDR >= 0.05
