uniprot_id,protein,gene,description,OP_S06_Pre,OP_S11_Pre,OP_S12_Pre,OP_S17_Pre,O_S05_Pre,O_S06_Pre,O_S07_Pre,O_S10_Pre,O_S16_Pre,O_S17_Pre,O_S24_Pre,O_S28_Pre,O_S29_Pre,O_S32_Pre,O_S35_Pre,OP_S06_Post,OP_S11_Post,OP_S12_Post,OP_S17_Post,O_S05_Post,O_S06_Post,O_S07_Post,O_S10_Post,O_S16_Post,O_S17_Post,O_S24_Post,O_S28_Post,O_S29_Post,O_S32_Post,O_S35_Post,YP_S14_Pre,YP_S45_Pre,YP_S56_Pre,Y_S01_Pre,Y_S07_Pre,Y_S10_Pre,Y_S11_Pre,Y_S16_Pre,Y_S28_Pre,Y_S30_Pre,Y_S31_Pre,Y_S32_Pre,Y_S34_Pre,Y_S35_Pre,Y_S36_Pre,Y_S40_Pre,YP_S14_Post,YP_S45_Post,YP_S56_Post,Y_S01_Post,Y_S07_Post,Y_S10_Post,Y_S11_Post,Y_S16_Post,Y_S28_Post,Y_S30_Post,Y_S31_Post,Y_S32_Post,Y_S34_Post,Y_S35_Post,Y_S36_Post,Y_S40_Post
P63173,RL38_HUMAN,RPL38,60S ribosomal protein L38,29.755264613157973,28.914152287505154,28.39396221319079,28.444799572561926,27.663759758236697,28.882528046691924,28.352654068528974,30.173309235476683,29.124037052310896,28.697474421144985,25.88007162091029,29.33684701719498,28.732158619108212,27.936626581130916,28.828357734909932,28.490152565550275,30.947529403054194,29.128019961674926,28.425465523910326,29.068446807069286,30.02898458132287,28.859574383266555,28.47717520060467,28.368880915966006,28.140067871744876,28.5985984811662,28.42240298739528,28.214944735131414,29.263291890050112,28.58544664471968,29.092829886695824,29.842885918123912,28.266780832967033,28.741118547190762,28.35571684503451,29.487768239344867,29.63057375053298,29.119656129712855,28.68520429620848,28.622230567323488,29.073274396343056,28.69498161272311,29.29116657392481,29.15299526546247,28.96171027625234,28.379811220570673,27.49266078352178,29.944754328330408,27.853962044270194,28.767064959509938,29.18208456221247,29.35075439051613,29.62910224252939,28.65583176997924,28.07182325699763,27.94638646785261,28.856931117765978,27.9183001429304,29.38194238552301,29.49011000565709,28.93267075675084,28.24856807763332
P63208,SKP1_HUMAN,SKP1,S-phase kinase-associated protein 1,32.403845663632175,30.267225080152635,30.678039877693685,31.108515529384263,30.005838510651106,30.388589647972246,30.213782831029224,32.06401138764627,30.965452527796877,30.486032964629132,28.27707152256712,31.75883530095426,30.41829180945355,29.686611984778892,30.74296189982655,30.583176338623904,31.645647545498207,31.06173544675021,31.293500381565234,30.705249506806044,31.871280869507874,31.16389870605608,30.31264506888533,29.992846104143602,30.296101054423442,29.97236833072935,31.88182566811986,30.364612019160013,31.44619686028907,30.79629971140883,31.411566647464255,32.23465325897426,30.328233028665828,31.211438259797564,30.915932918962405,31.533559244832205,30.94016175793654,31.41363623705324,31.451381113186912,31.245209401378563,31.538518393682537,30.721792026761076,30.819445583184923,31.638456912241267,31.679961085167964,30.801978065028745,28.787893624146953,31.51047656869201,29.43185964413353,31.018290068785262,31.418306376081492,31.11792324097341,32.50559681401968,31.22371519606652,30.59026652720035,29.931866726670773,31.03578896439929,30.092424015822353,31.63675784358821,30.937772352226546,31.29269926923475,30.561386198367458
P63218,GBG5_HUMAN,GNG5,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5,23.029743995199095,22.59319740651445,22.756197555283702,22.649085948058392,22.936625767764298,22.677609763720962,22.92049309497277,22.68938654830275,22.827204440137294,22.89586504125895,22.74868290622104,22.919168921687813,22.505549905956993,22.57097800240445,22.87856286960475,23.173331243638806,22.69828556101184,22.768967704158197,22.642000725811478,22.635796632608336,22.79675817909426,22.639723660581716,22.926916815524965,22.799113237847678,22.61090176429691,22.748922323481853,22.831157823906356,22.697607789486362,22.698097415200774,23.064289501627425,22.91771880055629,23.008021830932815,22.438733769571826,23.070232514800594,23.336787409375162,22.795451682260307,22.63209408998824,22.95410406027427,22.769432895914715,23.206592626346254,22.55418893852159,23.15424728740459,23.284058952038475,23.227516071795637,23.46261768543249,23.292538125508305,22.78476917259433,23.09834335411408,22.87327419786894,22.722163358997783,22.039815030658975,21.96565988667169,22.841042667282146,22.80034080721294,23.09949810856573,23.02329367886934,22.94268973159423,22.94181628292554,22.894443369602673,23.031176976141086,23.284614719186635,23.10352182954263
P63220,RS21_HUMAN,RPS21,40S ribosomal protein S21,21.924454112418907,22.794806208728655,21.821390261629407,22.512848981400392,22.50522008544603,22.37036002470916,22.453130328173074,22.44774166130511,22.500995269741647,22.490521601121618,21.184259434985595,22.56723236920665,22.621916468278048,22.52730406968963,22.36942675166184,22.35239758814076,22.594171625180145,22.43779436637999,22.462984250075685,22.56441839564083,22.95637958256812,22.634402023539952,22.62878567183292,22.787915397440795,22.520883877664264,22.47840745805062,22.44475279899958,22.092212550095486,22.417870526026004,22.670972499205458,22.370299742465498,22.337207716067702,22.746402487520886,23.02706932299237,22.950158393223152,22.467109490205385,22.85822853352814,22.617306810813577,23.145779677730786,22.759182139443485,22.42291874377932,22.644709063182606,22.83562634936694,22.45846848516705,22.844909143324656,22.220173603152215,22.43838278260528,22.338815077504297,22.978220224632775,22.313175529590463,23.314829279533832,23.59955293239258,22.553484545293514,22.457947114413205,22.810563339877305,22.21999700824416,22.960749436327834,22.386825940246656,22.652928631631166,23.156930495823836,22.491444036387925,23.04802411086457
P63241,IF5A1_HUMAN,EIF5A,Eukaryotic translation initiation factor 5A-1,22.01198483877397,22.05110446975943,22.046718988776632,21.630496807565454,21.900200029648,21.642445269757378,22.904423371229814,22.665105434003237,21.713334595981323,22.19967689149805,21.663057114766513,21.892141188580396,21.81858149343068,21.916932722197902,21.54037934505556,21.926379355086937,21.680601338330348,21.596057778712435,21.689999754525342,22.100056569124323,21.34614714725877,22.476107136849855,21.841757017238017,21.704163559982252,22.04275217697469,21.77861487027501,21.689092856455517,22.84820848600967,22.205960651315138,22.02341673671548,22.385048286055376,22.453535003009243,21.75358862073638,22.889173595326035,21.341365404413885,21.998942115487722,21.515571926138428,22.33916181498692,22.53968843250309,22.13687901903463,22.71207317160768,22.238018604794412,22.003384502030848,22.349090702642847,22.20814223585636,22.353642004920495,22.11054105801655,22.030855445445184,22.318943137164126,21.402731782938233,21.74333372609836,22.57194362137424,21.477518168826368,22.285290955674387,22.662376659008906,22.358552392228635,22.540849272418026,22.675885495356802,22.076713805833972,21.94907229630587,22.450916165865504,22.74790652588542
P63244,RACK1_HUMAN,RACK1,Receptor of activated protein C kinase 1,23.656822979326037,23.579975397248386,23.598813635660854,23.510988764343974,23.647123430643433,23.252284391626464,24.128720325759815,23.68508257148212,23.82228527335959,23.75015478486643,23.707287267141222,23.95957305379643,23.41147846777415,23.504574633397187,23.471208021407524,23.58867519770592,23.595396853495515,23.446728697720424,23.721556123875455,23.510244912245938,23.47356670638079,23.785396080182203,23.570506697687133,23.809715684139537,23.577074217102147,23.709862454194685,23.74800287678573,23.87264140971347,23.85177106773707,23.83533741285163,23.713263359265653,24.104430656015865,23.62228745672818,23.9336341836542,23.581950852098874,23.318699987239484,23.105565337921192,23.629299192122172,23.89970711646427,24.14565501764388,23.8256025798167,23.910480373041327,23.881164648473565,23.95136475654299,24.137216358819003,24.09545667543867,23.890994553185692,23.917441614707126,24.128521003220172,23.72504995055316,23.15948868171887,23.62315170257282,23.854875119111885,23.61224050900416,24.025915785361434,24.072881426533275,24.15964036734301,24.05435006059434,24.0297475143606,24.134311479288368,23.931796953541273,24.064802219095196
P63279,UBC9_HUMAN,UBE2I,SUMO-conjugating enzyme UBC9,22.586411693680272,22.083959330289925,22.04578586106771,22.00985635531417,21.785552858578345,22.09172547205481,21.66070765977162,21.721738726257364,22.273827636278813,21.92246188706833,22.224265707116732,21.33865255821395,21.9918791657637,22.061359139731472,22.103359713640796,22.435407582930303,22.417498454299576,22.494340566151873,22.129138568992026,21.77396555007069,22.319834321388498,21.891585767208213,21.849703758275737,22.166703383666068,21.78997826268064,22.22302874503788,21.988248554087246,21.612818056482983,22.32524214368958,22.083842421013998,21.619527690094777,22.03257049803948,22.003148046352194,22.166382164497,21.881036843524424,22.662563235582134,22.471005053019557,21.825777729486813,21.728216839487313,21.744202833127314,21.300620165005306,21.8272107067588,21.916498543076507,21.831414666755563,21.737651710973324,21.703386951665358,22.785603799329547,21.313255363713104,22.509562684486156,22.316090818381454,22.31700129668391,22.54424064601911,21.322672993841515,21.780366347053334,22.048775562753566,22.144798166705115,22.52592043221938,21.892321712243938,21.76331917128216,21.740307071483524,21.501824598442337,22.418990953052475
P63302,SELW_HUMAN,SELENOW,Selenoprotein W,22.499653933052315,22.383553173995814,22.5378731447961,22.62482646396885,22.66304929881825,22.40067878117229,22.429809886991507,22.196188259149913,22.573300188938877,22.349210750357283,22.54111483717277,22.574779877966392,22.506921245465602,22.654644616333584,22.693410627102985,22.562737365670042,22.365952516427974,22.58841950849687,22.51280029586232,22.30740173957134,22.564076929341518,22.297256778506405,22.417592532123518,22.499737925462902,22.31615865831042,22.269477741812597,22.42861283519762,22.408264179506002,22.446026479369092,22.42315609305471,22.362330482916878,22.09939416062008,22.324729533461653,22.156803270992214,21.92104442745519,21.818090417919326,21.103980901959485,22.327124381296194,22.22485495291499,22.30427168656058,22.36775956489424,22.279905629373165,22.128774086561727,22.2444428411238,21.64213061181893,22.264422732348358,22.63853847135857,21.536615368217642,22.345428285260905,22.283942165231462,NA,20.770882904015153,21.85866181994245,22.34279853656469,22.613512507597424,22.415456456756992,22.226568850113118,22.210481523099947,21.918606291312773,22.191355446664932,21.742545063527484,22.071026969168056
P63316,TNNC1_HUMAN,TNNC1,"Troponin C, slow skeletal and cardiac muscles",21.911829774440225,21.43442731293297,21.751103607742778,21.72650520432257,21.076164037763473,21.532862130996055,22.047163276573443,21.386487669189197,21.366155030774777,21.872991204266658,21.79286402064596,21.81882719458319,21.743065953777634,21.52491968002332,21.532589322271775,22.04794882127958,21.996731649837212,21.80390289445559,21.605856532131902,21.60561264077724,22.208589075599185,21.635701695114935,21.72109892082456,21.40164547963096,21.71474250440878,21.423648318360605,22.295601666039868,21.897168853675467,22.442208797838592,21.721092310659607,21.758051472336177,21.50456499397367,21.4935607255969,22.035425987796433,20.167530826744226,NA,19.890759780843062,21.529554213489813,21.626239992889893,21.752977996369694,22.055960673710434,21.88071675720684,21.95917146443396,21.987447678580263,21.94080527062522,21.69861695260747,22.205935074087964,21.77839840241616,21.722319685145287,21.88853423533505,NA,18.728427229080573,21.455955309248047,21.724175306873686,21.684644513679352,22.093946011961226,22.063282864545343,21.83628068959009,21.707519357022097,21.807702094390354,21.803684056297087,22.32314976416966
P67775,PP2AA_HUMAN,PPP2CA,Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform,21.64412777531117,21.182094846445274,21.332293114038666,21.190530447178652,21.742454134810657,20.99361422039075,21.307900516332943,21.40598106401672,20.91937786224746,21.433911111875407,21.335913972435478,21.35893411878002,21.1662192318141,21.085785747513466,21.136701493600647,21.489024775864394,20.91757616894564,21.23169598962063,20.701258194585947,21.170330019549034,20.92708084531131,20.91550192937988,20.912818227809705,20.727065221185423,21.121191210624403,21.317628643440454,21.324867012347454,20.992716400304115,21.43862189936826,21.255283612322433,21.27783636462728,21.25351140924072,21.12040929762054,21.42535338667318,21.284381131736524,20.966699394704577,20.860596535829597,21.155094045767644,21.359872124046408,21.496646115447227,21.042947997255514,21.237154477321315,21.305470496362403,21.165481926923214,21.419701034448003,21.808961673692835,21.34171914674785,21.292280193877122,21.709897252424057,21.40092063512696,19.279186700231907,20.275158447264353,20.670025765336597,20.97696209091719,21.54329933548595,21.748298992993035,21.455527176692147,21.325514469906604,21.17493244111232,21.261753648411595,21.308832757451043,21.692195739222328
P67809,YBOX1_HUMAN,YBX1,Y-box-binding protein 1,20.682858435179313,20.37011674168679,20.16340169574355,19.907859755645845,20.8487990195622,20.178206398958462,20.68400405985416,20.522601154183192,20.40848043344306,20.452581646506108,20.28370930512409,20.676567896952196,20.66739679997863,20.109001819889233,20.347786340781543,20.49768977762423,20.05427029093219,20.07261625272156,19.735392744553447,20.398699970452004,19.7306267094025,20.422360016011936,20.493525874014004,20.742798102022565,20.27782333928811,20.435931069807243,20.56616214652243,19.90914875752454,20.44461905213769,20.242744737018455,20.942915604394983,20.283792402485414,20.21957735686807,20.308690326346696,NA,20.091762134250878,19.71677139634284,20.353576564406406,20.567876619642497,20.37783794195799,20.093654154580122,20.175910073903456,19.85441270134892,20.147407971550155,20.19876694195062,19.613811894497648,20.436170082193623,20.305584399434693,19.881687709093594,20.089279585941295,NA,19.603543300796943,20.131223970481457,20.443197449532626,20.738285560556776,19.976118275426707,20.070440677378357,20.00224658304804,19.557290606476517,20.194702550504044,19.834035544676194,20.122598708022167
P67870,CSK2B_HUMAN,CSNK2B,Casein kinase II subunit beta,22.24621519055214,22.028397389503798,22.271152438130482,21.986144859792873,22.81047813998032,21.87141068424037,22.258663665650847,22.277389489448403,22.138012145029982,22.287311463147045,22.128252657362793,21.90189859783832,22.316159605789448,21.99119278345642,22.182873924192084,22.092721325214022,22.068652467409827,22.443037769385608,21.97847538212971,22.09280154483118,22.058376044530256,21.974939291047914,22.19288397425436,22.027538562352564,22.266571645029245,22.19496013371778,21.95136626636628,22.13084888506718,22.00432150831413,22.20180468741212,22.494825619082356,21.879707206250625,21.99739476819176,22.171345490727315,23.581626017944448,23.342597632634497,22.14794842108217,22.071141977057337,22.315607357304135,22.47217762483988,22.089071909410933,22.297256217787453,22.09126228130518,22.271405030446623,22.185570624486786,22.35797796899084,22.716590702122623,21.998186219476,22.209670800776347,22.268550602909205,22.026769177381265,22.782240434426207,21.819065537565194,21.93164657759728,22.41458274541032,22.57882006466458,22.309615741579066,22.5076284290215,22.43428178553802,22.231717603996128,22.268220876526613,22.59006092871365
P67936,TPM4_HUMAN,TPM4,Tropomyosin alpha-4 chain,23.662851027019517,23.218032637341192,23.163533600407128,23.047469407461584,24.068575691546048,23.29015009941224,23.541674948057,23.61757525528854,23.524224267081262,23.53133825786323,23.696710003538826,23.43224927247883,23.29811462265926,23.46128944027444,23.100090229782563,23.489092938120795,22.84118341968232,23.221631107240068,22.599387945599126,23.47572951115435,23.277815290393562,23.552481864799923,23.267744528436676,23.579535708007274,23.498951079967426,23.156787691035095,23.092350679295034,23.934993232514206,23.274414855574445,23.38820685376644,23.36321683030868,23.377367525345573,23.504581615510645,22.816844171571613,24.221684181418492,24.355262568708934,24.475837077143176,23.492856509121822,23.194871464070516,23.475266481601402,23.47156864899501,23.51050959734705,22.988876647631663,23.43206545875722,23.313370731676507,23.642401128678134,23.334781389590482,23.296311765423184,23.210198333180063,23.117583487280918,23.752985551835213,23.200974682877092,23.05965118623795,23.179889050666606,23.47410466343519,23.964016707894707,23.18985537966049,23.457392457487924,23.201176078648107,23.4304322389713,23.69747631849747,23.361760994669087
